DATE,PRCP_happycamp,TMAX_happycamp,TMIN_happycamp,TOBS_happycamp,PRCP_orleans,PRCP_salmonriver,PRCP_cavejunction,discharge_IndianCreek,gage_ht_IndianCreek,discharge_IndianCreek_daily_change,discharge_SalmonRiver,gage_ht_SalmonRiver,discharge_SalmonRiver_daily_change,discharge_SuckerCreek,gage_ht_SuckerCreek,discharge_SuckerCreek_daily_change,year,month,day
2015-05-30,,,,,,0.0,,86.08645833333333,3.959895833333333,-1.9104166666666629,24284.375,,-697.9166666666679,57.196875,1.4820833333333334,-2.659374999999997,2015,05,30
2015-05-31,,,,,,0.0,,84.50104166666667,3.9491666666666667,-1.58541666666666,24245.833333333332,,-38.54166666666788,55.925000000000004,1.4753125,-1.2718749999999943,2015,05,31
2015-06-01,0.08,,,51.0,,1.0,,89.015625,3.9791666666666665,4.514583333333334,24230.208333333332,,-15.625,60.255208333333336,1.4969791666666667,4.330208333333331,2015,06,01
2015-06-02,0.15,67.0,50.0,52.0,,2.8,,92.43229166666667,4.00125,3.4166666666666714,24875.0,,644.7916666666679,67.096875,1.530625,6.8416666666666615,2015,06,02
2015-06-03,0.0,74.0,45.0,46.0,,0.0,,84.42708333333333,3.9486458333333334,-8.005208333333343,25672.916666666668,,797.9166666666679,59.66770833333334,1.4947916666666667,-7.42916666666666,2015,06,03
2015-06-04,0.0,80.0,46.0,49.0,,0.0,,80.921875,3.9246874999999997,-3.5052083333333286,23790.625,,-1882.2916666666679,56.9,1.4805208333333333,-2.7677083333333385,2015,06,04
2015-06-05,0.0,95.0,47.0,50.0,,0.0,,78.24791666666667,3.9058333333333333,-2.6739583333333314,21960.416666666668,,-1830.2083333333321,53.29583333333333,1.4682291666666665,-3.6041666666666714,2015,06,05
2015-06-06,,,,,,0.0,,75.52291666666666,3.88625,-2.7250000000000085,21036.458333333332,,-923.9583333333358,50.458333333333336,1.4552083333333332,-2.8374999999999915,2015,06,06
2015-06-07,,,,,,0.0,,72.70833333333333,3.8657291666666667,-2.8145833333333314,20115.625,,-920.8333333333321,48.49166666666667,1.4438541666666664,-1.9666666666666686,2015,06,07
2015-06-08,0.0,,,57.0,,0.0,,70.19791666666667,3.846979166666667,-2.510416666666657,19101.041666666668,,-1014.5833333333321,47.067708333333336,1.4354166666666666,-1.4239583333333314,2015,06,08
2015-06-09,0.0,108.0,57.0,62.0,,0.0,,68.515625,3.8344791666666667,-1.6822916666666714,18392.708333333332,,-708.3333333333358,47.873684210526314,1.4402105263157894,0.8059758771929779,2015,06,09
2015-06-10,0.0,101.0,56.0,56.0,,2.8,,66.82916666666667,3.821145833333333,-1.6864583333333343,18339.583333333332,,-53.125,51.30104166666666,1.4598958333333334,3.4273574561403493,2015,06,10
2015-06-11,,,,,,0.0,,63.49375,3.795208333333333,-3.335416666666667,18148.958333333332,,-190.625,47.90208333333334,1.4404166666666667,-3.3989583333333258,2015,06,11
2015-06-12,,,,,,0.0,,62.18020833333333,3.784479166666667,-1.3135416666666657,17481.25,,-667.7083333333321,47.365625,1.4371875,-0.5364583333333357,2015,06,12
2015-06-13,,,,,,0.0,,60.525,3.7709375,-1.6552083333333343,16078.125,,-1403.125,47.74791666666667,1.4394791666666666,0.38229166666666714,2015,06,13
2015-06-14,,,,,,0.0,,59.48854166666666,3.7624999999999997,-1.0364583333333357,14803.125,,-1275.0,47.32604166666667,1.4369791666666665,-0.421875,2015,06,14
2015-06-15,0.0,,,51.0,,0.0,,58.81458333333333,3.7568750000000004,-0.6739583333333314,13838.541666666666,,-964.5833333333339,47.401041666666664,1.4372916666666666,0.07499999999999574,2015,06,15
2015-06-16,0.0,95.0,47.0,49.0,,0.0,,57.809374999999996,3.7484375,-1.0052083333333357,12911.458333333334,,-927.0833333333321,44.18541666666667,1.4178125,-3.2156249999999957,2015,06,16
2015-06-17,,,,,,0.0,,56.72708333333333,3.7392708333333338,-1.0822916666666629,12191.666666666666,,-719.7916666666679,43.17083333333333,1.4114583333333333,-1.0145833333333414,2015,06,17
2015-06-18,0.0,96.0,48.0,50.0,,0.0,,55.17604166666666,3.7259375,-1.55104166666667,11512.5,,-679.1666666666661,42.30416666666667,1.4059375,-0.86666666666666,2015,06,18
2015-06-19,0.0,91.0,42.0,45.0,,0.0,,54.33229166666666,3.7186458333333334,-0.84375,10981.25,,-531.25,42.1,1.4045833333333333,-0.20416666666666572,2015,06,19
2015-06-20,,,,,,0.0,,54.103125,3.716666666666667,-0.2291666666666643,10452.083333333334,,-529.1666666666661,40.699999999999996,1.3953125,-1.4000000000000057,2015,06,20
2015-06-21,,,,,,0.0,,53.246874999999996,3.7091666666666665,-0.8562500000000028,10071.041666666666,,-381.0416666666679,39.340624999999996,1.3860416666666666,-1.359375,2015,06,21
2015-06-22,0.0,,,48.0,,0.0,,52.16458333333333,3.6995833333333334,-1.0822916666666629,9794.791666666666,,-276.25,37.73586956521739,1.3751086956521739,-1.6047554347826036,2015,06,22
2015-06-23,,,,,,0.0,,51.340624999999996,3.6921874999999997,-0.8239583333333371,9567.291666666666,,-227.5,36.975,1.3697916666666667,-0.7608695652173907,2015,06,23
2015-06-24,0.0,96.0,45.0,51.0,,0.0,,50.315625000000004,3.6827083333333337,-1.0249999999999915,9061.354166666666,,-505.9375,36.237500000000004,1.3644791666666667,-0.7374999999999972,2015,06,24
2015-06-25,0.0,97.0,51.0,54.0,,0.0,,48.7875,3.6685416666666666,-1.5281250000000028,8671.770833333334,,-389.5833333333321,34.072916666666664,1.3487500000000001,-2.16458333333334,2015,06,25
2015-06-26,,,,,,0.0,,47.48229166666667,3.6563541666666666,-1.3052083333333329,8245.3125,,-426.45833333333394,33.79270833333333,1.3465625,-0.2802083333333343,2015,06,26
2015-06-27,,,,,,0.0,,46.541666666666664,3.647395833333333,-0.9406250000000043,7876.666666666667,,-368.64583333333303,33.438541666666666,1.3436458333333334,-0.3541666666666643,2015,06,27
2015-06-28,,,,,,0.3,,47.153124999999996,3.6533333333333338,0.6114583333333314,7513.020833333333,,-363.64583333333394,32.76354166666667,1.33875,-0.6749999999999972,2015,06,28
2015-06-29,,,,,,0.0,,47.526041666666664,3.6566666666666667,0.37291666666666856,7233.645833333333,,-279.375,30.069791666666664,1.3167708333333334,-2.693750000000005,2015,06,29
2015-06-30,0.0,101.0,52.0,54.0,,0.0,,44.567708333333336,3.6283333333333334,-2.9583333333333286,7039.895833333333,,-193.75,27.802083333333332,1.2973958333333333,-2.2677083333333314,2015,06,30
2015-07-01,,,,,,0.0,,42.95104166666667,3.6122916666666662,-1.6166666666666671,6902.708333333333,,-137.1875,27.116666666666664,1.2909375,-0.6854166666666686,2015,07,01
2015-07-02,0.0,110.0,58.0,60.0,,0.0,,41.37083333333334,3.596458333333333,-1.5802083333333314,6676.041666666667,,-226.66666666666606,26.130208333333332,1.28125,-0.9864583333333314,2015,07,02
2015-07-03,,,,,,0.0,,40.96041666666667,3.5922916666666667,-0.41041666666667,6390.0,,-286.04166666666697,25.722916666666666,1.2771875,-0.4072916666666657,2015,07,03
2015-07-04,,,,,,0.0,,40.621875,3.5888541666666662,-0.3385416666666643,6127.916666666667,,-262.08333333333303,24.849999999999998,1.2679166666666666,-0.8729166666666686,2015,07,04
2015-07-05,,,,,,0.0,,39.809374999999996,3.580625,-0.8125000000000071,5906.25,,-221.66666666666697,24.087500000000002,1.2597916666666666,-0.7624999999999957,2015,07,05
2015-07-06,0.0,,,61.0,,0.0,,39.81041666666667,3.580625,0.0010416666666728247,5756.25,,-150.0,24.140625,1.2603125,0.05312499999999787,2015,07,06
2015-07-07,,,,,,0.0,,39.4,3.576458333333333,-0.41041666666667,5653.958333333333,,-102.29166666666697,24.059375,1.2594791666666667,-0.08125000000000071,2015,07,07
2015-07-08,1.11,98.0,57.0,60.0,,2.0,,44.484375,3.6273958333333334,5.084375000000001,5607.5,,-46.45833333333303,26.175,1.2815625,2.1156250000000014,2015,07,08
2015-07-09,0.1,77.0,59.0,62.0,,,,81.47812499999999,3.875208333333333,36.99374999999999,5595.9375,,-11.5625,35.234375,1.3455208333333333,9.059375,2015,07,09
2015-07-10,0.21,83.0,56.0,57.0,,,,78.05312500000001,3.8984375,-3.424999999999983,5683.125,,87.1875,37.10520833333333,1.3678125,1.87083333333333,2015,07,10
2015-07-11,,,,,,0.0,,61.41458333333333,3.776875,-16.638541666666676,6003.854166666667,,320.72916666666697,31.702083333333334,1.3305208333333334,-5.403124999999996,2015,07,11
2015-07-12,,,,,,0.0,,52.715624999999996,3.7046875,-8.698958333333337,6284.375,,280.52083333333303,29.360416666666666,1.3111458333333335,-2.3416666666666686,2015,07,12
2015-07-13,0.0,,,54.0,,2.0,,49.975,3.6796875,-2.7406249999999943,6269.791666666667,,-14.58333333333303,26.599999999999998,1.2859375,-2.760416666666668,2015,07,13
2015-07-14,0.0,90.0,51.0,52.0,,0.0,,48.13958333333333,3.6627083333333332,-1.8354166666666742,6177.5,,-92.29166666666697,24.276041666666668,1.2614583333333333,-2.32395833333333,2015,07,14
2015-07-15,,,,,,0.0,,45.70416666666667,3.639583333333333,-2.4354166666666544,6082.916666666667,,-94.58333333333303,21.442708333333332,1.23,-2.8333333333333357,2015,07,15
2015-07-16,,,,,,0.0,,43.145833333333336,3.6143750000000003,-2.558333333333337,5977.708333333333,,-105.20833333333394,20.308333333333334,1.2163541666666666,-1.1343749999999986,2015,07,16
2015-07-17,0.0,96.0,50.0,55.0,,0.0,,41.748958333333334,3.6003125,-1.3968750000000014,5824.6875,,-153.02083333333303,19.725,1.2090625,-0.5833333333333321,2015,07,17
2015-07-18,,,,,,0.0,,40.516666666666666,3.5878125,-1.2322916666666686,5438.333333333333,,-386.35416666666697,18.328125,1.1915625,-1.3968750000000014,2015,07,18
2015-07-19,,,,,,0.0,,39.446875,3.5769791666666664,-1.0697916666666671,5162.083333333333,,-276.25,17.63958333333333,1.1827083333333333,-0.6885416666666693,2015,07,19
2015-07-20,,,,,,0.0,,39.14270833333333,3.5738541666666666,-0.30416666666666714,5058.645833333333,,-103.4375,17.454166666666666,1.1801041666666665,-0.185416666666665,2015,07,20
2015-07-21,,,,,,0.0,,38.512499999999996,3.5673958333333338,-0.6302083333333357,4981.875,,-76.77083333333303,16.884375,1.1723958333333333,-0.5697916666666671,2015,07,21
2015-07-22,0.0,99.0,47.0,49.0,,0.0,,37.96666666666666,3.561666666666667,-0.5458333333333343,4823.958333333333,,-157.91666666666697,16.669791666666665,1.1693749999999998,-0.21458333333333357,2015,07,22
2015-07-23,0.0,93.0,47.0,50.0,,0.0,,37.96666666666666,3.561666666666667,0.0,4674.6875,,-149.27083333333303,16.269791666666666,1.1638541666666666,-0.3999999999999986,2015,07,23
2015-07-24,0.0,92.0,49.0,55.0,,0.0,,37.93541666666666,3.5613541666666664,-0.03125,4672.604166666667,,-2.08333333333303,15.34375,1.1596875,-0.9260416666666664,2015,07,24
2015-07-25,,,,,,0.0,,37.8,3.56,-0.1354166666666643,4845.520833333333,,172.91666666666606,14.776041666666666,1.1524999999999999,-0.5677083333333339,2015,07,25
2015-07-26,,,,,,0.0,,37.8,3.56,0.0,4641.666666666667,,-203.85416666666606,15.2125,1.15875,0.4364583333333343,2015,07,26
2015-07-27,0.0,,,47.0,,0.0,,40.50736842105263,3.587157894736842,2.707368421052635,4515.520833333333,,-126.14583333333394,15.766666666666666,1.1666666666666667,0.5541666666666654,2015,07,27
2015-07-28,0.0,90.0,47.0,48.0,,0.0,,35.91041666666667,3.53875,-4.596951754385962,4672.395833333333,,156.875,14.1875,1.1436458333333333,-1.5791666666666657,2015,07,28
2015-07-29,0.0,101.0,48.0,52.0,,0.0,,33.77916666666667,3.514791666666667,-2.1312500000000014,5013.854166666667,,341.45833333333394,13.372916666666667,1.1310416666666667,-0.8145833333333332,2015,07,29
2015-07-30,0.0,109.0,50.0,53.0,,0.0,,32.58645833333333,3.5009374999999996,-1.1927083333333357,4941.041666666667,,-72.8125,12.59375,1.1182291666666668,-0.7791666666666668,2015,07,30
2015-07-31,,,,,,0.0,,31.565625,3.4890624999999997,-1.0208333333333321,4679.895833333333,,-261.14583333333394,12.325000000000001,1.1136458333333334,-0.26874999999999893,2015,07,31
2015-08-01,,,,,,0.0,,32.04270833333333,3.4945833333333334,0.4770833333333293,4400.104166666667,,-279.79166666666606,12.375,1.1145833333333333,0.049999999999998934,2015,08,01
2015-08-02,,,,,,0.0,,33.13645833333333,3.507604166666667,1.09375,4176.041666666667,,-224.0625,12.50625,1.1167708333333335,0.13124999999999964,2015,08,02
2015-08-03,0.0,,,56.0,,0.0,,34.11145833333334,3.5186458333333337,0.9750000000000085,4010.0,,-166.04166666666697,14.792708333333332,1.151875,2.286458333333332,2015,08,03
2015-08-04,0.0,96.0,53.0,54.0,,0.0,,32.17916666666667,3.4963541666666664,-1.9322916666666714,3896.25,,-113.75,17.89375,1.1960416666666667,3.101041666666669,2015,08,04
2015-08-05,0.0,96.0,54.0,56.0,,0.0,,31.381249999999998,3.4867708333333334,-0.7979166666666693,3847.0833333333335,,-49.166666666666515,17.279166666666665,1.1877083333333334,-0.6145833333333357,2015,08,05
2015-08-06,,,,,,0.0,,31.035416666666666,3.4825,-0.34583333333333144,3942.3958333333335,,95.3125,16.625,1.1788541666666665,-0.654166666666665,2015,08,06
2015-08-07,0.0,95.0,48.0,50.0,,0.0,,30.309375,3.4736458333333338,-0.7260416666666671,4005.8333333333335,,63.4375,16.051041666666666,1.1707291666666666,-0.5739583333333336,2015,08,07
2015-08-08,,,,,,0.0,,30.110416666666666,3.47125,-0.19895833333333357,4010.2083333333335,,4.375,16.094791666666666,1.1713541666666665,0.04374999999999929,2015,08,08
2015-08-09,,,,,,0.0,,29.875,3.4684375000000003,-0.23541666666666572,3906.25,,-103.95833333333348,16.080208333333335,1.1711458333333333,-0.014583333333330728,2015,08,09
2015-08-10,,,,,,0.0,,30.5,3.4760416666666667,0.625,3872.2916666666665,,-33.958333333333485,15.642708333333333,1.1648958333333332,-0.4375000000000018,2015,08,10
2015-08-11,0.0,87.0,47.0,55.0,,0.0,,30.880208333333332,3.480729166666667,0.38020833333333215,3936.4583333333335,,64.16666666666697,15.985416666666666,1.1697916666666666,0.3427083333333325,2015,08,11
2015-08-12,,,,,,0.0,,30.71666666666667,3.478645833333333,-0.1635416666666636,3964.6875,,28.229166666666515,,1.17,,2015,08,12
2015-08-13,0.0,96.0,47.0,48.0,,0.0,,29.599999999999998,3.465,-1.1166666666666707,3841.7708333333335,,-122.91666666666652,,,,2015,08,13
2015-08-14,0.0,90.0,48.0,51.0,,0.0,,29.5,3.4637499999999997,-0.09999999999999787,3695.625,,-146.14583333333348,,,,2015,08,14
2015-08-15,,,,,,0.0,,29.641666666666666,3.465520833333333,0.14166666666666572,3611.25,,-84.375,,,,2015,08,15
2015-08-16,,,,,,0.0,,28.472916666666666,3.4507291666666666,-1.1687499999999993,3550.5208333333335,,-60.729166666666515,,,,2015,08,16
2015-08-17,0.0,,,50.0,,0.0,,27.45625,3.4378125,-1.0166666666666657,3463.8541666666665,,-86.66666666666697,,1.110392156862745,,2015,08,17
2015-08-18,0.0,104.0,50.0,52.0,,0.0,,27.259375000000002,3.4353125,-0.19687499999999858,3394.4791666666665,,-69.375,12.293750000000001,1.1232291666666667,,2015,08,18
2015-08-19,,,,,,0.0,,26.803124999999998,3.4293750000000003,-0.45625000000000426,3372.6041666666665,,-21.875,12.825000000000001,1.1320833333333333,0.53125,2015,08,19
2015-08-20,0.0,94.0,51.0,51.0,,0.0,,26.358333333333334,3.4234375,-0.4447916666666636,3344.1666666666665,,-28.4375,13.731250000000001,1.1468749999999999,0.90625,2015,08,20
2015-08-21,,,,,,0.0,,25.74791666666667,3.4154166666666668,-0.6104166666666657,3321.9791666666665,,-22.1875,14.549473684210527,1.1592631578947368,0.8182236842105262,2015,08,21
2015-08-22,,,,,,0.0,,25.855208333333334,3.4168749999999997,0.10729166666666501,3285.1041666666665,,-36.875,14.404166666666667,1.1571874999999998,-0.14530701754386044,2015,08,22
2015-08-23,,,,,,0.0,,26.108333333333334,3.4204166666666667,0.2531250000000007,3227.2916666666665,,-57.8125,14.316666666666668,1.1559375,-0.08749999999999858,2015,08,23
2015-08-24,0.0,,,51.0,,0.0,,25.790625000000002,3.4160416666666666,-0.31770833333333215,3202.8125,,-24.479166666666515,15.0375,1.16625,0.7208333333333314,2015,08,24
2015-08-25,0.0,96.0,46.0,47.0,,0.0,,25.02916666666667,3.405625,-0.7614583333333336,3189.0625,,-13.75,14.775,1.1624999999999999,-0.2624999999999993,2015,08,25
2015-08-26,,,,,,0.0,,24.820833333333336,3.4027083333333334,-0.20833333333333215,3159.4791666666665,,-29.583333333333485,14.651041666666666,1.1607291666666666,-0.12395833333333428,2015,08,26
2015-08-27,0.0,93.0,46.0,47.0,,0.0,,24.631249999999998,3.400104166666667,-0.18958333333333854,3104.0625,,-55.416666666666515,14.519791666666668,1.1588541666666665,-0.13124999999999787,2015,08,27
2015-08-28,0.0,95.0,47.0,58.0,,0.0,,25.164583333333336,3.4075,0.5333333333333385,3040.1041666666665,,-63.958333333333485,14.651041666666666,1.1607291666666666,0.13124999999999787,2015,08,28
2015-08-29,,,,,,4.8,,29.696875000000002,3.465520833333333,4.532291666666666,2992.1875,,-47.916666666666515,20.175,1.2325,5.523958333333335,2015,08,29
2015-08-30,,,,,,0.0,,31.582291666666666,3.489479166666667,1.8854166666666643,2998.3333333333335,,6.145833333333485,19.075,1.2209375,-1.1000000000000014,2015,08,30
2015-08-31,0.0,,,45.0,,0.0,,31.567708333333332,3.488958333333333,-0.01458333333333428,3020.5208333333335,,22.1875,18.891666666666666,1.2186458333333332,-0.18333333333333357,2015,08,31
2015-09-01,0.0,92.0,45.0,48.0,,0.0,,29.53333333333333,3.464166666666667,-2.0343750000000007,2995.8333333333335,,-24.6875,17.426041666666666,1.2,-1.4656249999999993,2015,09,01
2015-09-02,,,,,,0.0,,28.366666666666664,3.4495833333333334,-1.1666666666666679,2993.125,,-2.708333333333485,17.1375,1.1962499999999998,-0.28854166666666714,2015,09,02
2015-09-03,,,,,,0.0,,28.291666666666668,3.4486458333333334,-0.07499999999999574,3022.6041666666665,,29.479166666666515,17.402083333333334,1.1996875,0.2645833333333343,2015,09,03
2015-09-04,,,,,,0.0,,28.325,3.4490625,0.03333333333333144,3075.625,,53.020833333333485,17.006249999999998,1.194375,-0.3958333333333357,2015,09,04
2015-09-05,,,,,,0.0,,30.400000000000002,3.475,2.075000000000003,3155.2083333333335,,79.58333333333348,18.175,1.2096875,1.1687500000000028,2015,09,05
2015-09-06,,,,,,0.0,,29.474999999999998,3.4634375,-0.9250000000000043,3498.8541666666665,,343.64583333333303,17.0875,1.1955208333333334,-1.0875000000000021,2015,09,06
2015-09-07,,,,,,0.0,,27.90416666666667,3.443645833333333,-1.5708333333333293,3658.6458333333335,,159.79166666666697,16.401041666666668,1.1857291666666667,-0.6864583333333307,2015,09,07
2015-09-08,,,,,,0.0,,26.967708333333334,3.4316666666666666,-0.9364583333333343,3616.25,,-42.395833333333485,15.956249999999999,1.179375,-0.4447916666666689,2015,09,08
2015-09-09,,,,,,0.0,,25.99791666666667,3.4189583333333338,-0.9697916666666657,3468.75,,-147.5,15.329166666666667,1.1704166666666667,-0.6270833333333314,2015,09,09
2015-09-10,,,,,,0.0,,25.144791666666666,3.407291666666667,-0.8531250000000021,3358.5416666666665,,-110.20833333333348,14.694791666666667,1.1613541666666667,-0.6343750000000004,2015,09,10
2015-09-11,,103.0,47.0,50.0,,0.0,,24.420833333333334,3.397395833333333,-0.7239583333333321,3277.9166666666665,,-80.625,14.140625,1.1533333333333333,-0.5541666666666671,2015,09,11
2015-09-12,,,,,,0.0,,23.848958333333332,3.3892708333333332,-0.5718750000000021,3190.8333333333335,,-87.08333333333303,13.786458333333334,1.1478125,-0.3541666666666661,2015,09,12
2015-09-13,,,,,,0.0,,23.56458333333333,3.3852083333333334,-0.2843750000000007,3117.3958333333335,,-73.4375,13.689583333333333,1.14625,-0.09687500000000071,2015,09,13
2015-09-14,0.0,,,50.0,,0.0,,23.848958333333332,3.3892708333333332,0.2843750000000007,3071.7708333333335,,-45.625,14.155208333333334,1.1533333333333333,0.46562500000000107,2015,09,14
2015-09-15,0.0,79.0,42.0,43.0,,0.0,,25.642708333333335,3.4140625,1.7937500000000028,3177.6041666666665,,105.83333333333303,15.299999999999999,1.17,1.1447916666666647,2015,09,15
2015-09-16,,,,,,0.5,,31.465625,3.485625,5.822916666666664,3424.375,,246.77083333333348,18.576041666666665,1.2136458333333333,3.276041666666666,2015,09,16
2015-09-17,,66.0,43.0,49.0,,6.6,,41.39895833333333,3.596979166666667,9.933333333333334,3779.0625,,354.6875,25.0125,1.2895833333333333,6.436458333333334,2015,09,17
2015-09-18,0.05,70.0,44.0,50.0,,0.0,,38.0625,3.5619791666666667,-3.336458333333333,4064.1666666666665,,285.1041666666665,21.461458333333336,1.2496875,-3.551041666666663,2015,09,18
2015-09-19,,,,,,0.0,,32.871874999999996,3.5046874999999997,-5.190625000000004,4310.0,,245.83333333333348,18.45,1.213125,-3.011458333333337,2015,09,19
2015-09-20,,,,,,0.0,,30.633333333333336,3.4779166666666668,-2.2385416666666593,4267.395833333333,,-42.60416666666697,17.10833333333333,1.1958333333333333,-1.3416666666666686,2015,09,20
2015-09-21,0.0,,,43.0,,0.0,,29.208333333333332,3.460104166666667,-1.4250000000000043,4079.0625,,-188.33333333333303,16.638461538461538,1.1891208791208792,-0.46987179487179276,2015,09,21
2015-09-22,,,,,,0.0,,28.366666666666664,3.4495833333333334,-0.8416666666666686,3888.4375,,-190.625,16.196875000000002,1.1828125,-0.44158653846153584,2015,09,22
2015-09-23,,,,,,0.0,,27.691666666666666,3.4411458333333336,-0.6749999999999972,3748.3333333333335,,-140.10416666666652,15.883333333333333,1.1783333333333332,-0.31354166666666927,2015,09,23
2015-09-24,,,,,,0.0,,27.599999999999998,3.44,-0.09166666666666856,3626.7708333333335,,-121.5625,15.438541666666667,1.1719791666666666,-0.44479166666666536,2015,09,24
2015-09-25,,,,,,0.0,,27.077083333333334,3.433229166666667,-0.5229166666666636,3554.5833333333335,,-72.1875,15.081249999999999,1.1668749999999999,-0.35729166666666856,2015,09,25
2015-09-26,,,,,,0.0,,26.859375,3.4303125,-0.21770833333333428,3480.3125,,-74.27083333333348,15.066666666666668,1.1666666666666667,-0.014583333333330728,2015,09,26
2015-09-27,,,,,,0.0,,27.271874999999998,3.4357291666666665,0.41249999999999787,3419.8958333333335,,-60.416666666666515,15.861458333333333,1.1780208333333333,0.794791666666665,2015,09,27
2015-09-28,,,,,,0.0,,27.177083333333332,3.4345833333333338,-0.09479166666666572,3386.5625,,-33.333333333333485,15.883333333333333,1.1783333333333332,0.021874999999999645,2015,09,28
2015-09-29,,,,,,0.0,,26.520833333333332,3.4259375,-0.65625,3369.375,,-17.1875,14.826041666666667,1.1632291666666665,-1.057291666666666,2015,09,29
2015-09-30,0.0,93.0,36.0,36.0,,0.0,,26.22604166666667,3.422083333333333,-0.29479166666666146,3359.2708333333335,,-10.104166666666515,14.81875,1.163125,-0.00729166666666714,2015,09,30
2015-10-01,,,,,,0.0,,26.330208333333335,3.4234375,0.1041666666666643,3363.8541666666665,,4.58333333333303,14.81875,1.163125,0.0,2015,10,01
2015-10-02,0.0,83.0,39.0,40.0,,0.0,,26.25,3.4223958333333333,-0.08020833333333499,3351.9791666666665,,-11.875,14.862499999999999,1.16375,0.04374999999999929,2015,10,02
2015-10-03,,,,,,0.0,,26.178124999999998,3.4213541666666667,-0.07187500000000213,3398.0208333333335,,46.04166666666697,15.088541666666666,1.1669791666666665,0.22604166666666714,2015,10,03
2015-10-04,,,,,,0.0,,26.280208333333334,3.422708333333333,0.10208333333333641,3454.5833333333335,,56.5625,15.263541666666667,1.1694791666666666,0.1750000000000007,2015,10,04
2015-10-05,,,,,,0.0,,26.104166666666668,3.4204166666666667,-0.17604166666666643,3514.6875,,60.104166666666515,14.862499999999999,1.16375,-0.40104166666666785,2015,10,05
2015-10-06,0.0,92.0,40.0,40.0,,0.0,,25.700000000000003,3.4150000000000005,-0.404166666666665,3537.2916666666665,,22.604166666666515,14.556249999999999,1.159375,-0.30625000000000036,2015,10,06
2015-10-07,,,,,,0.0,,25.84166666666667,3.416770833333333,0.14166666666666572,3544.1666666666665,,6.875,14.38125,1.1568749999999999,-0.17499999999999893,2015,10,07
